11000	126	4050	7	135470	168355	32885
11000	72	4055	7	106298	125901	19603
11000	182	4028	6	111899	136544	24645
11000	119	4019	7	110429	151124	40695
11000	232	4025	7	91072	154541	63469
11000	176	4028	7	95603	129975	34372
11000	291	4084	6	114705	118235	3530
11000	126	4099	6	113683	124379	10696
11000	49	4068	7	116489	134467	17978
11000	193	3996	6	146128	157611	11483
11000	157	4080	6	95561	131008	35447
11000	107	4037	6	91817	160287	68470
11000	16	4055	6	123183	134973	11790
11000	343	4054	7	160058	166095	6037
11000	202	4027	7	116454	130138	13684
11000	133	4012	6	114496	141761	27265
11000	87	4060	7	117933	131593	13660
11000	130	4058	7	107697	122274	14577
11000	120	4040	7	103105	145963	42858
11000	199	4069	8	94370	127110	32740
11000	195	4064	7	135975	136527	552
11000	157	4083	7	109098	133461	24363
11000	52	4056	7	96734	129056	32322
11000	116	4015	7	107862	116484	8622
11000	134	4057	6	115285	135608	20323
11000	94	4025	6	114785	144094	29309
12000	103	4441	7	120954	130749	9795
12000	101	4445	7	110867	153664	42797
12000	161	4409	7	141393	164704	23311
12000	78	4379	7	114369	164451	50082
12000	115	4404	7	133041	179557	46516
12000	196	4339	6	111599	180382	68783
12000	196	4415	7	103687	157001	53314
12000	70	4367	7	169917	172592	2675
12000	142	4415	7	116396	131200	14804
12000	144	4407	6	120891	141890	20999
12000	132	4385	9	148023	157508	9485
12000	168	4394	8	119488	166381	46893
12000	98	4389	7	133510	137557	4047
12000	164	4420	6	114518	152646	38128
12000	95	4384	7	122985	166930	43945
12000	108	4395	6	106656	168624	61968
12000	80	4437	6	112052	127688	15636
12000	27	4412	7	119042	167982	48940
12000	305	4386	6	131146	159622	28476
12000	107	4347	8	119392	174055	54663
12000	98	4435	7	105318	179209	73891
12000	52	4387	7	125736	151385	25649
12000	133	4385	7	117333	153631	36298
12000	237	4447	7	122056	149068	27012
12000	147	4396	6	121343	164020	42677
12000	129	4464	8	128913	143656	14743
12000	237	4399	7	136842	154556	17714
12000	68	4416	7	115964	155239	39275
12000	89	4459	6	114966	140084	25118
12000	133	4430	7	126119	131640	5521
12000	174	4390	7	106279	140582	34303
12000	136	4417	7	109737	163856	54119
12000	215	4386	7	130463	160210	29747
12000	169	4396	6	105668	172721	67053
12000	137	4491	7	121249	140525	19276
12000	105	4355	7	109397	177793	68396
12000	60	4445	6	120528	145295	24767
12000	136	4411	7	109727	152947	43220
12000	167	4335	7	134189	149055	14866
12000	272	4423	7	156862	162906	6044
12000	105	4375	6	109411	148462	39051
12000	169	4408	7	120996	172625	51629
12000	254	4430	7	112226	158916	46690
12000	218	4405	6	110112	131774	21662
12000	77	4463	8	117409	155968	38559
12000	91	4424	8	100655	164675	64020
12000	78	4441	7	119349	140264	20915
12000	164	4438	6	100919	139659	38740
12000	45	4466	7	118539	139018	20479
12000	182	4371	6	108187	125924	17737
13000	243	4761	9	134019	198127	64108
13000	125	4739	7	118035	187921	69886
13000	58	4781	8	129929	155151	25222
13000	77	4796	6	114396	147538	33142
13000	133	4753	7	124267	154731	30464
13000	272	4802	6	149339	159614	10275
13000	160	4803	6	122460	140639	18179
13000	127	4830	8	106340	143707	37367
13000	185	4794	7	127266	154956	27690
13000	93	4815	7	119265	170104	50839
13000	189	4790	7	115720	158416	42696
13000	23	4811	6	122178	171676	49498
13000	52	4803	7	111554	165957	54403
13000	49	4807	7	123551	151783	28232
13000	210	4742	8	135727	153930	18203
13000	96	4735	6	125548	162548	37000
13000	51	4733	7	152125	163090	10965
13000	251	4778	7	130034	186037	56003
13000	253	4808	7	113066	208333	95267
13000	97	4781	8	125433	158152	32719
13000	46	4775	7	130812	150480	19668
13000	67	4770	7	150595	176020	25425
13000	53	4806	6	153572	168178	14606
13000	127	4813	7	143271	155794	12523
13000	185	4754	6	163214	185767	22553
13000	231	4740	6	146971	167992	21021
13000	240	4802	7	129859	169182	39323
13000	126	4775	7	145883	154772	8889
13000	126	4805	8	112894	167589	54695
13000	87	4788	6	145299	184986	39687
13000	129	4823	7	135827	179942	44115
13000	66	4790	6	134398	146529	12131
13000	133	4701	7	125065	185237	60172
13000	114	4722	8	122110	140456	18346
13000	80	4775	6	118318	146282	27964
13000	78	4786	8	133605	147500	13895
13000	46	4725	7	108903	189293	80390
13000	239	4788	7	139056	165955	26899
13000	131	4780	7	121132	143680	22548
13000	111	4784	8	108475	166728	58253
13000	158	4793	6	130493	175451	44958
13000	75	4767	9	149044	185358	36314
13000	37	4810	7	130782	159931	29149
13000	236	4795	6	137026	147659	10633
13000	98	4792	7	121675	157279	35604
13000	93	4725	6	96069	147585	51516
13000	194	4747	7	123804	152772	28968
13000	166	4821	6	133348	171200	37852
13000	96	4795	6	129188	167790	38602
13000	44	4748	6	122669	152786	30117
14000	127	5129	7	170196	214314	44118
14000	152	5140	6	143628	159977	16349
14000	73	5239	8	124807	174059	49252
14000	270	5149	7	143981	188675	44694
14000	95	5189	6	126209	188973	62764
14000	76	5190	6	121280	182809	61529
14000	148	5152	10	130416	194092	63676
14000	68	5127	7	124687	222287	97600
14000	273	5171	6	127333	174382	47049
14000	138	5190	6	156534	170282	13748
14000	179	5118	6	119156	169393	50237
14000	218	5147	7	143682	158094	14412
14000	63	5174	9	137875	160744	22869
14000	162	5120	8	127991	147662	19671
14000	115	5135	7	143434	200784	57350
14000	79	5057	7	134487	171539	37052
14000	107	5146	7	118749	179006	60257
14000	288	5158	7	162488	173917	11429
14000	207	5168	7	138484	178830	40346
14000	251	5186	6	142678	166936	24258
14000	95	5117	7	130670	183436	52766
14000	179	5158	8	130251	176388	46137
14000	185	5178	7	132993	159862	26869
14000	97	5188	7	133602	163700	30098
14000	112	5183	6	152101	180046	27945
14000	84	5088	7	149458	174887	25429
14000	236	5187	9	144364	162975	18611
14000	124	5142	7	186662	195992	9330
14000	177	5080	7	159296	177252	17956
14000	117	5157	6	132614	152473	19859
14000	210	5095	7	126702	160275	33573
14000	106	5110	6	142177	169822	27645
14000	128	5189	6	138081	183315	45234
14000	230	5209	7	154258	178729	24471
14000	119	5152	6	149868	186580	36712
14000	23	5146	6	140407	148628	8221
14000	154	5188	7	136039	176319	40280
14000	183	5091	6	137747	194313	56566
14000	76	5154	7	136438	159815	23377
14000	129	5092	7	187539	189359	1820
14000	126	5218	7	150251	175917	25666
14000	310	5118	8	135675	180976	45301
14000	124	5280	7	132111	168420	36309
14000	242	5149	6	131612	164934	33322
14000	180	5184	7	151141	178234	27093
14000	112	5195	7	122331	158106	35775
14000	71	5183	6	127325	173567	46242
14000	430	5106	7	124146	203288	79142
14000	136	5244	7	139221	175769	36548
14000	50	5117	6	167945	177990	10045
15000	126	5513	7	147056	201636	54580
15000	57	5527	7	156420	187655	31235
15000	333	5522	6	149157	170243	21086
15000	247	5569	7	163240	208226	44986
15000	115	5514	6	153649	196698	43049
15000	75	5443	8	153584	217522	63938
15000	169	5506	7	148254	171760	23506
15000	190	5511	7	137352	189484	52132
15000	60	5541	6	148093	214755	66662
15000	93	5514	7	149755	265900	116145
15000	160	5579	6	151319	180710	29391
15000	87	5508	8	156436	178042	21606
15000	26	5410	7	142391	203978	61587
15000	46	5525	6	169123	175877	6754
15000	96	5489	6	149245	203828	54583
15000	116	5540	7	146069	164527	18458
15000	66	5562	7	160523	193742	33219
15000	107	5491	7	145989	189935	43946
15000	45	5508	8	159866	188033	28167
15000	295	5543	7	152172	183801	31629
15000	175	5490	8	153529	164681	11152
15000	206	5514	7	149216	197987	48771
15000	182	5520	7	143072	214151	71079
15000	53	5492	7	150031	179699	29668
15000	210	5517	9	162041	177298	15257
15000	160	5488	7	144498	196421	51923
15000	117	5469	7	150003	166622	16619
15000	102	5518	6	152768	212119	59351
